timestamp,iteration,client_id,operation,target,phase,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,scenario_event,target_node,event_time,latency_ms,success,violation,error
1789631802.4274352,278,client_mr,READ_PRIMARY,primary,partition,278,278,277,local,1,False,partition,,,,0.27,True,False,
1789631802.4276683,278,client_mr,READ_SECONDARY,localhost:27019,partition,278,278,278,local,1,False,partition,,,,0.23,True,False,
1789631802.4280605,279,client_mr,READ_PRIMARY,primary,partition,279,279,278,local,1,False,partition,,,,0.16,True,False,
1789631802.428274,279,client_mr,READ_SECONDARY,localhost:27018,partition,279,279,279,local,1,False,partition,,,,0.21,True,False,
1789631802.4286733,280,client_mr,READ_PRIMARY,primary,partition,280,280,279,local,1,False,partition,,,,0.16,True,False,
1789631802.4289274,280,client_mr,READ_SECONDARY,localhost:27019,partition,280,280,280,local,1,False,partition,,,,0.25,True,False,
1789631802.429323,281,client_mr,READ_PRIMARY,primary,partition,281,281,280,local,1,False,partition,,,,0.19,True,False,
1789631802.4295096,281,client_mr,READ_SECONDARY,localhost:27018,partition,281,280,281,local,1,False,partition,,,,0.19,True,True,
1789631802.4299507,282,client_mr,READ_PRIMARY,primary,partition,282,282,281,local,1,False,partition,,,,0.18,True,False,
1789631802.4302633,282,client_mr,READ_SECONDARY,localhost:27019,partition,282,282,282,local,1,False,partition,,,,0.31,True,False,
1789631802.430733,283,client_mr,READ_PRIMARY,primary,partition,283,283,282,local,1,False,partition,,,,0.2,True,False,
1789631802.4309826,283,client_mr,READ_SECONDARY,localhost:27018,partition,283,283,283,local,1,False,partition,,,,0.25,True,False,
1789631802.4315293,284,client_mr,READ_PRIMARY,primary,partition,284,284,283,local,1,False,partition,,,,0.32,True,False,
1789631802.4317343,284,client_mr,READ_SECONDARY,localhost:27019,partition,284,284,284,local,1,False,partition,,,,0.2,True,False,
1789631802.4323072,285,client_mr,READ_PRIMARY,primary,partition,285,285,284,local,1,False,partition,,,,0.32,True,False,
1789631802.4326816,285,client_mr,READ_SECONDARY,localhost:27018,partition,285,285,285,local,1,False,partition,,,,0.37,True,False,
1789631802.4332972,286,client_mr,READ_PRIMARY,primary,partition,286,286,285,local,1,False,partition,,,,0.33,True,False,
1789631802.4335737,286,client_mr,READ_SECONDARY,localhost:27019,partition,286,286,286,local,1,False,partition,,,,0.28,True,False,
1789631802.434196,287,client_mr,READ_PRIMARY,primary,partition,287,287,286,local,1,False,partition,,,,0.25,True,False,
1789631802.4344215,287,client_mr,READ_SECONDARY,localhost:27018,partition,287,287,287,local,1,False,partition,,,,0.22,True,False,
1789631802.4348989,288,client_mr,READ_PRIMARY,primary,partition,288,288,287,local,1,False,partition,,,,0.23,True,False,
1789631802.4352386,288,client_mr,READ_SECONDARY,localhost:27019,partition,288,288,288,local,1,False,partition,,,,0.34,True,False,
1789631802.435748,289,client_mr,READ_PRIMARY,primary,partition,289,289,288,local,1,False,partition,,,,0.25,True,False,
1789631802.4360042,289,client_mr,READ_SECONDARY,localhost:27018,partition,289,289,289,local,1,False,partition,,,,0.25,True,False,
1789631802.4364982,290,client_mr,READ_PRIMARY,primary,partition,290,290,289,local,1,False,partition,,,,0.13,True,False,
1789631802.4368784,290,client_mr,READ_SECONDARY,localhost:27019,partition,290,290,290,local,1,False,partition,,,,0.38,True,False,
1789631802.4375162,291,client_mr,READ_PRIMARY,primary,partition,291,291,290,local,1,False,partition,,,,0.36,True,False,
1789631802.4377675,291,client_mr,READ_SECONDARY,localhost:27018,partition,291,291,291,local,1,False,partition,,,,0.25,True,False,
1789631802.438288,292,client_mr,READ_PRIMARY,primary,partition,292,292,291,local,1,False,partition,,,,0.17,True,False,
1789631802.4384978,292,client_mr,READ_SECONDARY,localhost:27019,partition,292,292,292,local,1,False,partition,,,,0.21,True,False,
1789631802.4389744,293,client_mr,READ_PRIMARY,primary,partition,293,293,292,local,1,False,partition,,,,0.14,True,False,
1789631802.4392397,293,client_mr,READ_SECONDARY,localhost:27018,partition,293,292,293,local,1,False,partition,,,,0.26,True,True,
1789631802.4398613,294,client_mr,READ_PRIMARY,primary,partition,294,294,293,local,1,False,partition,,,,0.32,True,False,
1789631802.440122,294,client_mr,READ_SECONDARY,localhost:27019,partition,294,294,294,local,1,False,partition,,,,0.26,True,False,
1789631802.4405732,295,client_mr,READ_PRIMARY,primary,partition,295,295,294,local,1,False,partition,,,,0.17,True,False,
1789631802.4408348,295,client_mr,READ_SECONDARY,localhost:27018,partition,295,294,295,local,1,False,partition,,,,0.26,True,True,
1789631802.4414384,296,client_mr,READ_PRIMARY,primary,partition,296,296,295,local,1,False,partition,,,,0.28,True,False,
1789631802.4417267,296,client_mr,READ_SECONDARY,localhost:27019,partition,296,296,296,local,1,False,partition,,,,0.29,True,False,
1789631802.442418,297,client_mr,READ_PRIMARY,primary,partition,297,297,296,local,1,False,partition,,,,0.31,True,False,
1789631802.4428186,297,client_mr,READ_SECONDARY,localhost:27018,partition,297,297,297,local,1,False,partition,,,,0.4,True,False,
1789631802.4431264,298,client_mr,READ_PRIMARY,primary,partition,298,298,297,local,1,False,partition,,,,0.13,True,False,
1789631802.443352,298,client_mr,READ_SECONDARY,localhost:27019,partition,298,298,298,local,1,False,partition,,,,0.22,True,False,
1789631802.4436867,299,client_mr,READ_PRIMARY,primary,partition,299,299,298,local,1,False,partition,,,,0.13,True,False,
1789631802.4439683,299,client_mr,READ_SECONDARY,localhost:27018,partition,299,298,299,local,1,False,partition,,,,0.28,True,True,
1789631802.4443688,300,client_mr,READ_PRIMARY,primary,partition,300,300,299,local,1,False,partition,,,,0.17,True,False,
1789631802.4446583,300,client_mr,READ_SECONDARY,localhost:27019,partition,300,300,300,local,1,False,partition,,,,0.29,True,False,
1789631802.4450543,301,client_mr,READ_PRIMARY,primary,partition,301,301,300,local,1,False,partition,,,,0.21,True,False,
1789631802.4453492,301,client_mr,READ_SECONDARY,localhost:27018,partition,301,300,301,local,1,False,partition,,,,0.29,True,True,
1789631802.4457035,302,client_mr,READ_PRIMARY,primary,partition,302,302,301,local,1,False,partition,,,,0.15,True,False,
1789631802.4460557,302,client_mr,READ_SECONDARY,localhost:27019,partition,302,302,302,local,1,False,partition,,,,0.35,True,False,
1789631802.446672,303,client_mr,READ_PRIMARY,primary,partition,303,303,302,local,1,False,partition,,,,0.29,True,False,
1789631802.4468765,303,client_mr,READ_SECONDARY,localhost:27018,partition,303,302,303,local,1,False,partition,,,,0.2,True,True,
1789631802.447517,304,client_mr,READ_PRIMARY,primary,partition,304,304,303,local,1,False,partition,,,,0.39,True,False,
1789631802.4477727,304,client_mr,READ_SECONDARY,localhost:27019,partition,304,304,304,local,1,False,partition,,,,0.25,True,False,
1789631802.44824,305,client_mr,READ_PRIMARY,primary,partition,305,305,304,local,1,False,partition,,,,0.17,True,False,
1789631802.4485006,305,client_mr,READ_SECONDARY,localhost:27018,partition,305,305,305,local,1,False,partition,,,,0.26,True,False,
1789631802.448989,306,client_mr,READ_PRIMARY,primary,partition,306,306,305,local,1,False,partition,,,,0.2,True,False,
1789631802.4493618,306,client_mr,READ_SECONDARY,localhost:27019,partition,306,306,306,local,1,False,partition,,,,0.37,True,False,
1789631802.4498813,307,client_mr,READ_PRIMARY,primary,partition,307,307,306,local,1,False,partition,,,,0.28,True,False,
1789631802.4501653,307,client_mr,READ_SECONDARY,localhost:27018,partition,307,307,307,local,1,False,partition,,,,0.28,True,False,
1789631802.4509144,308,client_mr,READ_PRIMARY,primary,partition,308,308,307,local,1,False,partition,,,,0.37,True,False,
1789631802.4512825,308,client_mr,READ_SECONDARY,localhost:27019,partition,308,308,308,local,1,False,partition,,,,0.37,True,False,
1789631802.4517448,309,client_mr,READ_PRIMARY,primary,partition,309,309,308,local,1,False,partition,,,,0.2,True,False,
1789631802.451999,309,client_mr,READ_SECONDARY,localhost:27018,partition,309,308,309,local,1,False,partition,,,,0.25,True,True,
1789631802.45267,310,client_mr,READ_PRIMARY,primary,partition,310,310,309,local,1,False,partition,,,,0.36,True,False,
1789631802.4529555,310,client_mr,READ_SECONDARY,localhost:27019,partition,310,310,310,local,1,False,partition,,,,0.28,True,False,
1789631802.4534338,311,client_mr,READ_PRIMARY,primary,partition,311,311,310,local,1,False,partition,,,,0.23,True,False,
1789631802.4537888,311,client_mr,READ_SECONDARY,localhost:27018,partition,311,311,311,local,1,False,partition,,,,0.35,True,False,
1789631802.4543037,312,client_mr,READ_PRIMARY,primary,partition,312,312,311,local,1,False,partition,,,,0.19,True,False,
1789631802.4544976,312,client_mr,READ_SECONDARY,localhost:27019,partition,312,312,312,local,1,False,partition,,,,0.19,True,False,
1789631802.4549532,313,client_mr,READ_PRIMARY,primary,partition,313,313,312,local,1,False,partition,,,,0.24,True,False,
1789631802.4551392,313,client_mr,READ_SECONDARY,localhost:27018,partition,313,313,313,local,1,False,partition,,,,0.18,True,False,
1789631802.4556088,314,client_mr,READ_PRIMARY,primary,partition,314,314,313,local,1,False,partition,,,,0.23,True,False,
1789631802.4558406,314,client_mr,READ_SECONDARY,localhost:27019,partition,314,314,314,local,1,False,partition,,,,0.23,True,False,
1789631802.4563076,315,client_mr,READ_PRIMARY,primary,partition,315,315,314,local,1,False,partition,,,,0.2,True,False,
1789631802.456581,315,client_mr,READ_SECONDARY,localhost:27018,partition,315,315,315,local,1,False,partition,,,,0.27,True,False,
1789631802.4571164,316,client_mr,READ_PRIMARY,primary,partition,316,316,315,local,1,False,partition,,,,0.28,True,False,
1789631802.4573545,316,client_mr,READ_SECONDARY,localhost:27019,partition,316,316,316,local,1,False,partition,,,,0.24,True,False,
1789631802.4579191,317,client_mr,READ_PRIMARY,primary,partition,317,317,316,local,1,False,partition,,,,0.32,True,False,
1789631802.4581585,317,client_mr,READ_SECONDARY,localhost:27018,partition,317,317,317,local,1,False,partition,,,,0.24,True,False,
1789631802.4586515,318,client_mr,READ_PRIMARY,primary,partition,318,318,317,local,1,False,partition,,,,0.26,True,False,
1789631802.458891,318,client_mr,READ_SECONDARY,localhost:27019,partition,318,318,318,local,1,False,partition,,,,0.24,True,False,
1789631802.459506,319,client_mr,READ_PRIMARY,primary,partition,319,319,318,local,1,False,partition,,,,0.26,True,False,
1789631802.4598246,319,client_mr,READ_SECONDARY,localhost:27018,partition,319,319,319,local,1,False,partition,,,,0.32,True,False,
1789631802.4602873,320,client_mr,READ_PRIMARY,primary,partition,320,320,319,local,1,False,partition,,,,0.25,True,False,
1789631802.4605627,320,client_mr,READ_SECONDARY,localhost:27019,partition,320,320,320,local,1,False,partition,,,,0.27,True,False,
1789631802.461021,321,client_mr,READ_PRIMARY,primary,partition,321,321,320,local,1,False,partition,,,,0.22,True,False,
1789631802.4612563,321,client_mr,READ_SECONDARY,localhost:27018,partition,321,321,321,local,1,False,partition,,,,0.23,True,False,
1789631802.461718,322,client_mr,READ_PRIMARY,primary,partition,322,322,321,local,1,False,partition,,,,0.24,True,False,
1789631802.4620223,322,client_mr,READ_SECONDARY,localhost:27019,partition,322,322,322,local,1,False,partition,,,,0.3,True,False,
1789631802.462371,323,client_mr,READ_PRIMARY,primary,partition,323,323,322,local,1,False,partition,,,,0.14,True,False,
1789631802.4626791,323,client_mr,READ_SECONDARY,localhost:27018,partition,323,323,323,local,1,False,partition,,,,0.31,True,False,
1789631802.4629965,324,client_mr,READ_PRIMARY,primary,partition,324,324,323,local,1,False,partition,,,,0.15,True,False,
1789631802.4632401,324,client_mr,READ_SECONDARY,localhost:27019,partition,324,324,324,local,1,False,partition,,,,0.24,True,False,
1789631802.4636712,325,client_mr,READ_PRIMARY,primary,partition,325,325,324,local,1,False,partition,,,,0.23,True,False,
1789631802.4639323,325,client_mr,READ_SECONDARY,localhost:27018,partition,325,325,325,local,1,False,partition,,,,0.26,True,False,
1789631802.4642162,326,client_mr,READ_PRIMARY,primary,partition,326,326,325,local,1,False,partition,,,,0.12,True,False,
1789631802.4644752,326,client_mr,READ_SECONDARY,localhost:27019,partition,326,326,326,local,1,False,partition,,,,0.26,True,False,
1789631802.464822,327,client_mr,READ_PRIMARY,primary,partition,327,327,326,local,1,False,partition,,,,0.13,True,False,
1789631802.4651809,327,client_mr,READ_SECONDARY,localhost:27018,partition,327,327,327,local,1,False,partition,,,,0.36,True,False,
1789631802.4654684,328,client_mr,READ_PRIMARY,primary,partition,328,328,327,local,1,False,partition,,,,0.13,True,False,
1789631802.4658535,328,client_mr,READ_SECONDARY,localhost:27019,partition,328,328,328,local,1,False,partition,,,,0.38,True,False,
1789631802.4662635,329,client_mr,READ_PRIMARY,primary,partition,329,329,328,local,1,False,partition,,,,0.16,True,False,
1789631802.4666195,329,client_mr,READ_SECONDARY,localhost:27018,partition,329,329,329,local,1,False,partition,,,,0.35,True,False,
1789631802.4673336,330,client_mr,READ_PRIMARY,primary,partition,330,330,329,local,1,False,partition,,,,0.27,True,False,
1789631802.467524,330,client_mr,READ_SECONDARY,localhost:27019,partition,330,330,330,local,1,False,partition,,,,0.19,True,False,
1789631802.4678423,331,client_mr,READ_PRIMARY,primary,partition,331,331,330,local,1,False,partition,,,,0.14,True,False,
1789631802.4681375,331,client_mr,READ_SECONDARY,localhost:27018,partition,331,331,331,local,1,False,partition,,,,0.29,True,False,
1789631802.468493,332,client_mr,READ_PRIMARY,primary,partition,332,332,331,local,1,False,partition,,,,0.14,True,False,
1789631802.4687443,332,client_mr,READ_SECONDARY,localhost:27019,partition,332,332,332,local,1,False,partition,,,,0.25,True,False,
1789631802.4691248,333,client_mr,READ_PRIMARY,primary,partition,333,333,332,local,1,False,partition,,,,0.18,True,False,
1789631802.4694815,333,client_mr,READ_SECONDARY,localhost:27018,partition,333,333,333,local,1,False,partition,,,,0.36,True,False,
1789631802.4698741,334,client_mr,READ_PRIMARY,primary,partition,334,334,333,local,1,False,partition,,,,0.22,True,False,
1789631802.4701943,334,client_mr,READ_SECONDARY,localhost:27019,partition,334,334,334,local,1,False,partition,,,,0.32,True,False,
1789631802.4706633,335,client_mr,READ_PRIMARY,primary,partition,335,335,334,local,1,False,partition,,,,0.21,True,False,
1789631802.4709454,335,client_mr,READ_SECONDARY,localhost:27018,partition,335,335,335,local,1,False,partition,,,,0.28,True,False,
1789631802.4713204,336,client_mr,READ_PRIMARY,primary,partition,336,336,335,local,1,False,partition,,,,0.18,True,False,
1789631802.4715822,336,client_mr,READ_SECONDARY,localhost:27019,partition,336,336,336,local,1,False,partition,,,,0.26,True,False,
1789631802.4721713,337,client_mr,READ_PRIMARY,primary,partition,337,337,336,local,1,False,partition,,,,0.28,True,False,
1789631802.47242,337,client_mr,READ_SECONDARY,localhost:27018,partition,337,337,337,local,1,False,partition,,,,0.25,True,False,
1789631802.4730036,338,client_mr,READ_PRIMARY,primary,partition,338,338,337,local,1,False,partition,,,,0.29,True,False,
1789631802.473251,338,client_mr,READ_SECONDARY,localhost:27019,partition,338,338,338,local,1,False,partition,,,,0.25,True,False,
1789631802.473803,339,client_mr,READ_PRIMARY,primary,partition,339,339,338,local,1,False,partition,,,,0.28,True,False,
1789631802.4740882,339,client_mr,READ_SECONDARY,localhost:27018,partition,339,339,339,local,1,False,partition,,,,0.28,True,False,
1789631802.4746494,340,client_mr,READ_PRIMARY,primary,partition,340,340,339,local,1,False,partition,,,,0.22,True,False,
1789631802.4748716,340,client_mr,READ_SECONDARY,localhost:27019,partition,340,340,340,local,1,False,partition,,,,0.22,True,False,
1789631802.4754379,341,client_mr,READ_PRIMARY,primary,partition,341,341,340,local,1,False,partition,,,,0.24,True,False,
1789631802.4756277,341,client_mr,READ_SECONDARY,localhost:27018,partition,341,341,341,local,1,False,partition,,,,0.19,True,False,
1789631802.4760423,342,client_mr,READ_PRIMARY,primary,partition,342,342,341,local,1,False,partition,,,,0.13,True,False,
1789631802.476313,342,client_mr,READ_SECONDARY,localhost:27019,partition,342,342,342,local,1,False,partition,,,,0.27,True,False,
1789631802.4766505,343,client_mr,READ_PRIMARY,primary,partition,343,343,342,local,1,False,partition,,,,0.12,True,False,
1789631802.4768443,343,client_mr,READ_SECONDARY,localhost:27018,partition,343,343,343,local,1,False,partition,,,,0.19,True,False,
1789631802.477196,344,client_mr,READ_PRIMARY,primary,partition,344,344,343,local,1,False,partition,,,,0.15,True,False,
1789631802.477483,344,client_mr,READ_SECONDARY,localhost:27019,partition,344,344,344,local,1,False,partition,,,,0.29,True,False,
1789631802.4777977,345,client_mr,READ_PRIMARY,primary,partition,345,345,344,local,1,False,partition,,,,0.12,True,False,
1789631802.4780672,345,client_mr,READ_SECONDARY,localhost:27018,partition,345,345,345,local,1,False,partition,,,,0.27,True,False,
1789631802.478409,346,client_mr,READ_PRIMARY,primary,partition,346,346,345,local,1,False,partition,,,,0.16,True,False,
1789631802.478637,346,client_mr,READ_SECONDARY,localhost:27019,partition,346,346,346,local,1,False,partition,,,,0.23,True,False,
1789631802.4789708,347,client_mr,READ_PRIMARY,primary,partition,347,347,346,local,1,False,partition,,,,0.13,True,False,
1789631802.479129,347,client_mr,READ_SECONDARY,localhost:27018,partition,347,347,347,local,1,False,partition,,,,0.16,True,False,
1789631802.4794502,348,client_mr,READ_PRIMARY,primary,partition,348,348,347,local,1,False,partition,,,,0.14,True,False,
1789631802.4796464,348,client_mr,READ_SECONDARY,localhost:27019,partition,348,348,348,local,1,False,partition,,,,0.19,True,False,
1789631802.4799476,349,client_mr,READ_PRIMARY,primary,partition,349,349,348,local,1,False,partition,,,,0.12,True,False,
1789631802.4801383,349,client_mr,READ_SECONDARY,localhost:27018,partition,349,349,349,local,1,False,partition,,,,0.19,True,False,
1789631802.4804616,350,client_mr,READ_PRIMARY,primary,partition,350,350,349,local,1,False,partition,,,,0.12,True,False,
1789631802.48071,350,client_mr,READ_SECONDARY,localhost:27019,partition,350,350,350,local,1,False,partition,,,,0.25,True,False,
1789631802.481208,351,client_mr,READ_PRIMARY,primary,partition,351,351,350,local,1,False,partition,,,,0.22,True,False,
1789631802.4813433,351,client_mr,READ_SECONDARY,localhost:27018,partition,351,351,351,local,1,False,partition,,,,0.13,True,False,
1789631802.4818547,352,client_mr,READ_PRIMARY,primary,partition,352,352,351,local,1,False,partition,,,,0.27,True,False,
1789631802.4821022,352,client_mr,READ_SECONDARY,localhost:27019,partition,352,352,352,local,1,False,partition,,,,0.25,True,False,
1789631802.4825275,353,client_mr,READ_PRIMARY,primary,partition,353,353,352,local,1,False,partition,,,,0.22,True,False,
1789631802.4827845,353,client_mr,READ_SECONDARY,localhost:27018,partition,353,353,353,local,1,False,partition,,,,0.26,True,False,
1789631802.4831939,354,client_mr,READ_PRIMARY,primary,partition,354,354,353,local,1,False,partition,,,,0.12,True,False,
1789631802.4834533,354,client_mr,READ_SECONDARY,localhost:27019,partition,354,354,354,local,1,False,partition,,,,0.26,True,False,
1789631802.484049,355,client_mr,READ_PRIMARY,primary,partition,355,355,354,local,1,False,partition,,,,0.32,True,False,
1789631802.4843154,355,client_mr,READ_SECONDARY,localhost:27018,partition,355,355,355,local,1,False,partition,,,,0.23,True,False,
1789631802.4848173,356,client_mr,READ_PRIMARY,primary,partition,356,356,355,local,1,False,partition,,,,0.23,True,False,
1789631802.485061,356,client_mr,READ_SECONDARY,localhost:27019,partition,356,356,356,local,1,False,partition,,,,0.24,True,False,
1789631802.4854963,357,client_mr,READ_PRIMARY,primary,partition,357,357,356,local,1,False,partition,,,,0.19,True,False,
1789631802.4859006,357,client_mr,READ_SECONDARY,localhost:27018,partition,357,357,357,local,1,False,partition,,,,0.4,True,False,
1789631802.4865205,358,client_mr,READ_PRIMARY,primary,partition,358,358,357,local,1,False,partition,,,,0.32,True,False,
1789631802.4868557,358,client_mr,READ_SECONDARY,localhost:27019,partition,358,358,358,local,1,False,partition,,,,0.33,True,False,
1789631802.4875102,359,client_mr,READ_PRIMARY,primary,partition,359,359,358,local,1,False,partition,,,,0.33,True,False,
1789631802.4877396,359,client_mr,READ_SECONDARY,localhost:27018,partition,359,359,359,local,1,False,partition,,,,0.23,True,False,
1789631802.4884048,360,client_mr,READ_PRIMARY,primary,partition,360,360,359,local,1,False,partition,,,,0.41,True,False,
1789631802.488644,360,client_mr,READ_SECONDARY,localhost:27019,partition,360,360,360,local,1,False,partition,,,,0.24,True,False,
1789631802.4891543,361,client_mr,READ_PRIMARY,primary,partition,361,361,360,local,1,False,partition,,,,0.25,True,False,
1789631802.4894016,361,client_mr,READ_SECONDARY,localhost:27018,partition,361,361,361,local,1,False,partition,,,,0.25,True,False,
1789631802.490295,362,client_mr,READ_PRIMARY,primary,partition,362,362,361,local,1,False,partition,,,,0.31,True,False,
1789631802.4905343,362,client_mr,READ_SECONDARY,localhost:27019,partition,362,362,362,local,1,False,partition,,,,0.24,True,False,
1789631802.491051,363,client_mr,READ_PRIMARY,primary,partition,363,363,362,local,1,False,partition,,,,0.26,True,False,
1789631802.4913096,363,client_mr,READ_SECONDARY,localhost:27018,partition,363,362,363,local,1,False,partition,,,,0.26,True,True,
1789631802.4920087,364,client_mr,READ_PRIMARY,primary,partition,364,364,363,local,1,False,partition,,,,0.43,True,False,
1789631802.4922574,364,client_mr,READ_SECONDARY,localhost:27019,partition,364,364,364,local,1,False,partition,,,,0.25,True,False,
1789631802.4928443,365,client_mr,READ_PRIMARY,primary,partition,365,365,364,local,1,False,partition,,,,0.3,True,False,
1789631802.4930992,365,client_mr,READ_SECONDARY,localhost:27018,partition,365,365,365,local,1,False,partition,,,,0.25,True,False,
1789631802.4935148,366,client_mr,READ_PRIMARY,primary,partition,366,366,365,local,1,False,partition,,,,0.17,True,False,
1789631802.4938056,366,client_mr,READ_SECONDARY,localhost:27019,partition,366,366,366,local,1,False,partition,,,,0.29,True,False,
1789631802.4944468,367,client_mr,READ_PRIMARY,primary,partition,367,367,366,local,1,False,partition,,,,0.3,True,False,
1789631802.494703,367,client_mr,READ_SECONDARY,localhost:27018,partition,367,367,367,local,1,False,partition,,,,0.25,True,False,
1789631802.495176,368,client_mr,READ_PRIMARY,primary,partition,368,368,367,local,1,False,partition,,,,0.2,True,False,
1789631802.4954562,368,client_mr,READ_SECONDARY,localhost:27019,partition,368,368,368,local,1,False,partition,,,,0.28,True,False,
1789631802.4958782,369,client_mr,READ_PRIMARY,primary,partition,369,369,368,local,1,False,partition,,,,0.2,True,False,
1789631802.4962854,369,client_mr,READ_SECONDARY,localhost:27018,partition,369,369,369,local,1,False,partition,,,,0.36,True,False,
1789631802.4966533,370,client_mr,READ_PRIMARY,primary,partition,370,370,369,local,1,False,partition,,,,0.13,True,False,
1789631802.4969862,370,client_mr,READ_SECONDARY,localhost:27019,partition,370,370,370,local,1,False,partition,,,,0.33,True,False,
1789631802.4975605,371,client_mr,READ_PRIMARY,primary,partition,371,371,370,local,1,False,partition,,,,0.32,True,False,
1789631802.497901,371,client_mr,READ_SECONDARY,localhost:27018,partition,371,371,371,local,1,False,partition,,,,0.34,True,False,
1789631802.4984372,372,client_mr,READ_PRIMARY,primary,partition,372,372,371,local,1,False,partition,,,,0.2,True,False,
1789631802.498739,372,client_mr,READ_SECONDARY,localhost:27019,partition,372,372,372,local,1,False,partition,,,,0.3,True,False,
1789631802.4990823,373,client_mr,READ_PRIMARY,primary,partition,373,373,372,local,1,False,partition,,,,0.15,True,False,
1789631802.4994729,373,client_mr,READ_SECONDARY,localhost:27018,partition,373,372,373,local,1,False,partition,,,,0.39,True,True,
1789631802.4998214,374,client_mr,READ_PRIMARY,primary,partition,374,374,373,local,1,False,partition,,,,0.12,True,False,
1789631802.500127,374,client_mr,READ_SECONDARY,localhost:27019,partition,374,374,374,local,1,False,partition,,,,0.3,True,False,
1789631802.5004032,375,client_mr,READ_PRIMARY,primary,partition,375,375,374,local,1,False,partition,,,,0.12,True,False,
1789631802.5007703,375,client_mr,READ_SECONDARY,localhost:27018,partition,375,374,375,local,1,False,partition,,,,0.37,True,True,
1789631802.501099,376,client_mr,READ_PRIMARY,primary,partition,376,376,375,local,1,False,partition,,,,0.15,True,False,
1789631802.5013638,376,client_mr,READ_SECONDARY,localhost:27019,partition,376,376,376,local,1,False,partition,,,,0.26,True,False,
1789631802.501694,377,client_mr,READ_PRIMARY,primary,partition,377,377,376,local,1,False,partition,,,,0.13,True,False,
1789631802.5019708,377,client_mr,READ_SECONDARY,localhost:27018,partition,377,377,377,local,1,False,partition,,,,0.28,True,False,
1789631802.502291,378,client_mr,READ_PRIMARY,primary,partition,378,378,377,local,1,False,partition,,,,0.13,True,False,
1789631802.5025558,378,client_mr,READ_SECONDARY,localhost:27019,partition,378,378,378,local,1,False,partition,,,,0.26,True,False,
1789631802.5028608,379,client_mr,READ_PRIMARY,primary,partition,379,379,378,local,1,False,partition,,,,0.13,True,False,
1789631802.5031683,379,client_mr,READ_SECONDARY,localhost:27018,partition,379,378,379,local,1,False,partition,,,,0.31,True,True,
1789631802.5034866,380,client_mr,READ_PRIMARY,primary,partition,380,380,379,local,1,False,partition,,,,0.13,True,False,
1789631802.5036888,380,client_mr,READ_SECONDARY,localhost:27019,partition,380,380,380,local,1,False,partition,,,,0.2,True,False,
1789631802.503968,381,client_mr,READ_PRIMARY,primary,partition,381,381,380,local,1,False,partition,,,,0.12,True,False,
1789631802.5042965,381,client_mr,READ_SECONDARY,localhost:27018,partition,381,380,381,local,1,False,partition,,,,0.33,True,True,
1789631802.504564,382,client_mr,READ_PRIMARY,primary,partition,382,382,381,local,1,False,partition,,,,0.11,True,False,
1789631802.5048769,382,client_mr,READ_SECONDARY,localhost:27019,partition,382,382,382,local,1,False,partition,,,,0.31,True,False,
1789631802.5052962,383,client_mr,READ_PRIMARY,primary,partition,383,383,382,local,1,False,partition,,,,0.19,True,False,
1789631802.5057049,383,client_mr,READ_SECONDARY,localhost:27018,partition,383,383,383,local,1,False,partition,,,,0.36,True,False,
1789631802.5061924,384,client_mr,READ_PRIMARY,primary,partition,384,384,383,local,1,False,partition,,,,0.21,True,False,
1789631802.5064342,384,client_mr,READ_SECONDARY,localhost:27019,partition,384,384,384,local,1,False,partition,,,,0.24,True,False,
1789631802.5069847,385,client_mr,READ_PRIMARY,primary,partition,385,385,384,local,1,False,partition,,,,0.34,True,False,
1789631802.507169,385,client_mr,READ_SECONDARY,localhost:27018,partition,385,385,385,local,1,False,partition,,,,0.18,True,False,
1789631802.5076716,386,client_mr,READ_PRIMARY,primary,partition,386,386,385,local,1,False,partition,,,,0.27,True,False,
1789631802.5078657,386,client_mr,READ_SECONDARY,localhost:27019,partition,386,386,386,local,1,False,partition,,,,0.19,True,False,
1789631802.5083768,387,client_mr,READ_PRIMARY,primary,partition,387,387,386,local,1,False,partition,,,,0.27,True,False,
1789631802.508636,387,client_mr,READ_SECONDARY,localhost:27018,partition,387,387,387,local,1,False,partition,,,,0.26,True,False,
1789631802.5090888,388,client_mr,READ_PRIMARY,primary,partition,388,388,387,local,1,False,partition,,,,0.21,True,False,
1789631802.5093184,388,client_mr,READ_SECONDARY,localhost:27019,partition,388,388,388,local,1,False,partition,,,,0.23,True,False,
1789631802.5099983,389,client_mr,READ_PRIMARY,primary,partition,389,389,388,local,1,False,partition,,,,0.4,True,False,
1789631802.5102918,389,client_mr,READ_SECONDARY,localhost:27018,partition,389,389,389,local,1,False,partition,,,,0.29,True,False,
1789631802.5108588,390,client_mr,READ_PRIMARY,primary,partition,390,390,389,local,1,False,partition,,,,0.28,True,False,
1789631802.511075,390,client_mr,READ_SECONDARY,localhost:27019,partition,390,390,390,local,1,False,partition,,,,0.21,True,False,
1789631802.5116112,391,client_mr,READ_PRIMARY,primary,partition,391,391,390,local,1,False,partition,,,,0.26,True,False,
1789631802.51181,391,client_mr,READ_SECONDARY,localhost:27018,partition,391,391,391,local,1,False,partition,,,,0.2,True,False,
1789631802.5123591,392,client_mr,READ_PRIMARY,primary,partition,392,392,391,local,1,False,partition,,,,0.28,True,False,
