repeat,model,scenario,profile,phase,attempts,eligible,violations,errors,not_observed,coverage,violation_rate,successful_mr_reads,mr_read_regressions,eligible_workload_p50_ms,eligible_workload_p95_ms,folder
1,mw,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,17.353,20.715,20260918T140822Z_ffebe90a_mw_normal_majority
1,mw,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,18.041,22.79,20260918T140842Z_01242c95_mw_partition_majority
1,mw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,17.903,22.204,20260918T140842Z_01242c95_mw_partition_majority
1,mw,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260918T140842Z_01242c95_mw_partition_majority
1,mw,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,18.466,23.793,20260918T140842Z_01242c95_mw_partition_majority
1,mw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,17.756,21.908,20260918T140842Z_01242c95_mw_partition_majority
1,ryw,failure,majority,overall,1000,1000,3,0,0,1.0,0.003,0,0,10.681,13.701,20260918T140940Z_0ded3bba_ryw_failure_majority
1,ryw,failure,majority,normal,199,199,3,0,0,1.0,0.01507537688442211,0,0,10.394,12.604,20260918T140940Z_0ded3bba_ryw_failure_majority
1,ryw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,15.003,15.003,20260918T140940Z_0ded3bba_ryw_failure_majority
1,ryw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,11.32,14.987,20260918T140940Z_0ded3bba_ryw_failure_majority
1,ryw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,10.391,12.473,20260918T140940Z_0ded3bba_ryw_failure_majority
1,wfr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,21.153,25.518,20260918T141001Z_a5cc9eeb_wfr_partition_causal
1,wfr,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,20.866,24.531,20260918T141001Z_a5cc9eeb_wfr_partition_causal
1,wfr,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260918T141001Z_a5cc9eeb_wfr_partition_causal
1,wfr,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,21.576,26.735,20260918T141001Z_a5cc9eeb_wfr_partition_causal
1,wfr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,20.923,24.676,20260918T141001Z_a5cc9eeb_wfr_partition_causal
1,ryw,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,6.388,8.103,20260918T141102Z_c51730c5_ryw_normal_weak
1,ryw,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,6.388,8.103,20260918T141102Z_c51730c5_ryw_normal_weak
1,mw,partition,weak,overall,1000,985,0,1,14,0.985,0.0,0,0,28.798,112.536,20260918T141111Z_b539af15_mw_partition_weak
1,mw,partition,weak,normal,199,199,0,0,0,1.0,0.0,0,0,27.379,31.159,20260918T141111Z_b539af15_mw_partition_weak
1,mw,partition,weak,transition,1,0,0,1,0,0.0,,0,0,,,20260918T141111Z_b539af15_mw_partition_weak
1,mw,partition,weak,fault,399,385,0,0,14,0.9649122807017544,0.0,0,0,101.146,115.54,20260918T141111Z_b539af15_mw_partition_weak
1,mw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,27.091,29.884,20260918T141111Z_b539af15_mw_partition_weak
1,wfr,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,20.944,25.537,20260918T141245Z_e1d68a25_wfr_failure_majority
1,wfr,failure,majority,normal,199,199,0,0,0,1.0,0.0,0,0,20.811,25.413,20260918T141245Z_e1d68a25_wfr_failure_majority
1,wfr,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,46.66,46.66,20260918T141245Z_e1d68a25_wfr_failure_majority
1,wfr,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,21.424,26.191,20260918T141245Z_e1d68a25_wfr_failure_majority
1,wfr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,20.455,24.732,20260918T141245Z_e1d68a25_wfr_failure_majority
1,mw,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,28.449,112.237,20260918T141317Z_eaf375f1_mw_failure_weak
1,mw,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,25.206,29.305,20260918T141317Z_eaf375f1_mw_failure_weak
1,mw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,125.307,125.307,20260918T141317Z_eaf375f1_mw_failure_weak
1,mw,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,100.908,114.095,20260918T141317Z_eaf375f1_mw_failure_weak
1,mw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,26.888,31.59,20260918T141317Z_eaf375f1_mw_failure_weak
1,mr,failure,weak,overall,1000,1000,45,0,0,1.0,0.045,2000,45,10.061,19.633,20260918T141425Z_308f5d42_mr_failure_weak
1,mr,failure,weak,normal,199,199,0,0,0,1.0,0.0,398,0,10.04,12.703,20260918T141425Z_308f5d42_mr_failure_weak
1,mr,failure,weak,transition,1,1,0,0,0,1.0,0.0,2,0,12.933,12.933,20260918T141425Z_308f5d42_mr_failure_weak
1,mr,failure,weak,fault,399,399,45,0,0,1.0,0.11278195488721804,798,45,9.931,30.465,20260918T141425Z_308f5d42_mr_failure_weak
1,mr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,10.165,12.52,20260918T141425Z_308f5d42_mr_failure_weak
1,ryw,partition,weak,overall,1000,999,0,1,0,0.999,0.0,0,0,6.768,7.964,20260918T141448Z_4855d168_ryw_partition_weak
1,ryw,partition,weak,normal,199,199,0,0,0,1.0,0.0,0,0,7.15,8.307,20260918T141448Z_4855d168_ryw_partition_weak
1,ryw,partition,weak,transition,1,1,0,0,0,1.0,0.0,0,0,12.062,12.062,20260918T141448Z_4855d168_ryw_partition_weak
1,ryw,partition,weak,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,6.399,7.945,20260918T141448Z_4855d168_ryw_partition_weak
1,ryw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,6.883,7.856,20260918T141448Z_4855d168_ryw_partition_weak
2,ryw,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,10.335,12.327,20260918T141510Z_7ac276ab_ryw_normal_majority
2,ryw,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,10.335,12.327,20260918T141510Z_7ac276ab_ryw_normal_majority
2,wfr,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,30.173,112.06,20260918T141523Z_5b8d51d2_wfr_failure_weak
2,wfr,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,28.695,32.665,20260918T141523Z_5b8d51d2_wfr_failure_weak
2,wfr,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,516.475,516.475,20260918T141523Z_5b8d51d2_wfr_failure_weak
2,wfr,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,101.263,115.541,20260918T141523Z_5b8d51d2_wfr_failure_weak
2,wfr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,28.591,31.896,20260918T141523Z_5b8d51d2_wfr_failure_weak
2,ryw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,10.026,12.315,20260918T141633Z_8dc6eb52_ryw_partition_causal
2,ryw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,10.285,12.026,20260918T141633Z_8dc6eb52_ryw_partition_causal
2,ryw,partition,causal,transition,1,1,0,0,0,1.0,0.0,0,0,13.605,13.605,20260918T141633Z_8dc6eb52_ryw_partition_causal
2,ryw,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.108,13.238,20260918T141633Z_8dc6eb52_ryw_partition_causal
2,ryw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,9.824,11.798,20260918T141633Z_8dc6eb52_ryw_partition_causal
2,mw,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.216,17.956,20260918T141722Z_6d2c08f3_mw_normal_majority
2,mw,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,16.216,17.956,20260918T141722Z_6d2c08f3_mw_normal_majority
2,mr,partition,weak,overall,1000,999,1,1,0,0.999,0.001001001001001001,1998,1,9.596,11.044,20260918T141741Z_3e9a4142_mr_partition_weak
2,mr,partition,weak,normal,199,199,1,0,0,1.0,0.005025125628140704,398,1,9.328,11.126,20260918T141741Z_3e9a4142_mr_partition_weak
2,mr,partition,weak,transition,1,1,0,0,0,1.0,0.0,2,0,13.145,13.145,20260918T141741Z_3e9a4142_mr_partition_weak
2,mr,partition,weak,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,9.743,11.229,20260918T141741Z_3e9a4142_mr_partition_weak
2,mr,partition,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,9.469,10.68,20260918T141741Z_3e9a4142_mr_partition_weak
2,mw,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,27.608,112.778,20260918T141806Z_66001979_mw_failure_weak
2,mw,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,25.176,28.584,20260918T141806Z_66001979_mw_failure_weak
2,mw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,117.379,117.379,20260918T141806Z_66001979_mw_failure_weak
2,mw,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,99.152,114.095,20260918T141806Z_66001979_mw_failure_weak
2,mw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,26.212,28.877,20260918T141806Z_66001979_mw_failure_weak
2,ryw,failure,weak,overall,1000,1000,76,0,0,1.0,0.076,0,0,6.467,7.572,20260918T141914Z_2b87e7ac_ryw_failure_weak
2,ryw,failure,weak,normal,199,199,3,0,0,1.0,0.01507537688442211,0,0,6.852,7.543,20260918T141914Z_2b87e7ac_ryw_failure_weak
2,ryw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,9.584,9.584,20260918T141914Z_2b87e7ac_ryw_failure_weak
2,ryw,failure,weak,fault,399,399,73,0,0,1.0,0.18295739348370926,0,0,6.456,7.636,20260918T141914Z_2b87e7ac_ryw_failure_weak
2,ryw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,6.239,7.565,20260918T141914Z_2b87e7ac_ryw_failure_weak
2,wfr,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,28.832,32.163,20260918T141931Z_f1446c3c_wfr_normal_weak
2,wfr,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,28.832,32.163,20260918T141931Z_f1446c3c_wfr_normal_weak
2,ryw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,9.941,12.238,20260918T142002Z_84d1fc41_ryw_failure_causal
2,ryw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,9.741,11.237,20260918T142002Z_84d1fc41_ryw_failure_causal
2,ryw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,13.512,13.512,20260918T142002Z_84d1fc41_ryw_failure_causal
2,ryw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,10.09,12.727,20260918T142002Z_84d1fc41_ryw_failure_causal
2,ryw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,9.848,12.218,20260918T142002Z_84d1fc41_ryw_failure_causal
2,ryw,failure,majority,overall,1000,1000,1,0,0,1.0,0.001,0,0,9.69,11.881,20260918T142024Z_20187dee_ryw_failure_majority
2,ryw,failure,majority,normal,199,199,1,0,0,1.0,0.005025125628140704,0,0,9.522,10.729,20260918T142024Z_20187dee_ryw_failure_majority
2,ryw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,12.78,12.78,20260918T142024Z_20187dee_ryw_failure_majority
2,ryw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,10.049,12.618,20260918T142024Z_20187dee_ryw_failure_majority
2,ryw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,9.456,11.016,20260918T142024Z_20187dee_ryw_failure_majority
2,mr,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,12.984,15.428,20260918T142044Z_11a159b1_mr_failure_causal
2,mr,failure,causal,normal,199,199,0,0,0,1.0,0.0,398,0,12.591,14.779,20260918T142044Z_11a159b1_mr_failure_causal
2,mr,failure,causal,transition,1,1,0,0,0,1.0,0.0,2,0,18.814,18.814,20260918T142044Z_11a159b1_mr_failure_causal
2,mr,failure,causal,fault,399,399,0,0,0,1.0,0.0,798,0,13.384,16.014,20260918T142044Z_11a159b1_mr_failure_causal
2,mr,failure,causal,recovery,401,401,0,0,0,1.0,0.0,802,0,12.866,15.319,20260918T142044Z_11a159b1_mr_failure_causal
2,mr,normal,weak,overall,1000,1000,1,0,0,1.0,0.001,2000,1,9.404,10.554,20260918T142109Z_7ea6f272_mr_normal_weak
2,mr,normal,weak,normal,1000,1000,1,0,0,1.0,0.001,2000,1,9.404,10.554,20260918T142109Z_7ea6f272_mr_normal_weak
2,mw,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,16.955,19.989,20260918T142121Z_a7f11226_mw_partition_majority
2,mw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,16.548,18.567,20260918T142121Z_a7f11226_mw_partition_majority
2,mw,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260918T142121Z_a7f11226_mw_partition_majority
2,mw,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,17.189,21.145,20260918T142121Z_a7f11226_mw_partition_majority
2,mw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,16.855,19.678,20260918T142121Z_a7f11226_mw_partition_majority
2,mr,failure,weak,overall,1000,1000,1,0,0,1.0,0.001,2000,1,9.401,10.807,20260918T142217Z_5b26ab0d_mr_failure_weak
2,mr,failure,weak,normal,199,199,1,0,0,1.0,0.005025125628140704,398,1,9.013,10.397,20260918T142217Z_5b26ab0d_mr_failure_weak
2,mr,failure,weak,transition,1,1,0,0,0,1.0,0.0,2,0,12.378,12.378,20260918T142217Z_5b26ab0d_mr_failure_weak
2,mr,failure,weak,fault,399,399,0,0,0,1.0,0.0,798,0,9.69,11.087,20260918T142217Z_5b26ab0d_mr_failure_weak
2,mr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,9.321,10.378,20260918T142217Z_5b26ab0d_mr_failure_weak
2,ryw,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,9.969,12.459,20260918T142238Z_c3c51cb9_ryw_partition_majority
2,ryw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,10.15,12.276,20260918T142238Z_c3c51cb9_ryw_partition_majority
2,ryw,partition,majority,transition,1,1,0,0,0,1.0,0.0,0,0,14.831,14.831,20260918T142238Z_c3c51cb9_ryw_partition_majority
2,ryw,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.164,15.962,20260918T142238Z_c3c51cb9_ryw_partition_majority
2,ryw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,9.735,10.872,20260918T142238Z_c3c51cb9_ryw_partition_majority
2,mw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.274,18.042,20260918T142327Z_45d75b21_mw_normal_causal
2,mw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,16.274,18.042,20260918T142327Z_45d75b21_mw_normal_causal
2,mw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.786,20.134,20260918T142346Z_522addf1_mw_failure_causal
2,mw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,16.618,18.513,20260918T142346Z_522addf1_mw_failure_causal
2,mw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,56.023,56.023,20260918T142346Z_522addf1_mw_failure_causal
2,mw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,17.401,21.983,20260918T142346Z_522addf1_mw_failure_causal
2,mw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,16.402,18.654,20260918T142346Z_522addf1_mw_failure_causal
2,mw,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.742,20.127,20260918T142414Z_e400c787_mw_failure_majority
2,mw,failure,majority,normal,199,199,0,0,0,1.0,0.0,0,0,16.798,18.949,20260918T142414Z_e400c787_mw_failure_majority
2,mw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,559.817,559.817,20260918T142414Z_e400c787_mw_failure_majority
2,mw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,17.296,21.288,20260918T142414Z_e400c787_mw_failure_majority
2,mw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,16.378,18.281,20260918T142414Z_e400c787_mw_failure_majority
2,ryw,partition,weak,overall,1000,999,3,1,0,0.999,0.003003003003003003,0,0,6.221,7.639,20260918T142443Z_bb2bea58_ryw_partition_weak
