model,scenario,profile,phase,repeats,attempts_total,eligible_total,violations_total,errors_total,not_observed_total,successful_mr_reads_total,mr_read_regressions_total,violation_rate_mean,violation_rate_sd,violation_rate_n,coverage_mean,coverage_sd,coverage_n,eligible_workload_p50_ms_mean,eligible_workload_p50_ms_sd,eligible_workload_p50_ms_n,eligible_workload_p95_ms_mean,eligible_workload_p95_ms_sd,eligible_workload_p95_ms_n
wfr,failure,majority,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.522,0.5388682584825351,3,28.726,7.728779528489606,3
wfr,failure,majority,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.343999999999998,0.5420913207200425,3,31.005333333333333,12.9706328809867,3
wfr,failure,majority,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,385.78066666666666,293.73885185540803,3,385.78066666666666,293.73885185540803,3
wfr,failure,weak,fault,3,1197,1197,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,101.76533333333333,0.7238206499771397,3,115.34933333333333,0.17039463997829327,3
wfr,failure,weak,normal,3,597,597,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,29.321,0.6969583918714223,3,32.90566666666667,0.8887836257117561,3
wfr,failure,weak,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,30.87633333333333,1.389607618478443,3,111.866,1.0485475668752506,3
wfr,failure,weak,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,29.119666666666667,1.0563713046714833,3,33.065333333333335,2.5194750114524522,3
wfr,failure,weak,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,396.01666666666665,250.66904552084873,3,396.01666666666665,250.66904552084873,3
wfr,normal,causal,normal,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,19.952666666666666,0.26945562405214996,3,22.784,0.4458385357951922,3
wfr,normal,causal,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,19.952666666666666,0.26945562405214996,3,22.784,0.4458385357951922,3
wfr,normal,majority,normal,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,19.9,0.6704297129453614,3,22.781666666666666,1.6616020381948657,3
wfr,normal,majority,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,19.9,0.6704297129453614,3,22.781666666666666,1.6616020381948657,3
wfr,normal,weak,normal,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,28.979,0.8303174091875958,3,32.687,0.9119281769964142,3
